Id,Id2,census.tract,median_age,married,high_school_and_higher,mean_income,Unemployment_rate,median_rent
1400000US36047099600,36047099600,"Census Tract 996, Kings County, New York",37.10,37.40,80.20,94134.00,11.70,1412.00
1400000US36047099800,36047099800,"Census Tract 998, Kings County, New York",37.20,46.50,88.90,81435.00,8.50,1589.00
1400000US36047100400,36047100400,"Census Tract 1004, Kings County, New York",33.40,31.60,91.20,78638.00,8.30,1388.00
1400000US36047100600,36047100600,"Census Tract 1006, Kings County, New York",35.70,35.70,84.90,76679.00,12.80,1515.00
1400000US36047100800,36047100800,"Census Tract 1008, Kings County, New York",38.10,44.60,86.40,74163.00,14.10,1362.00
1400000US36047101000,36047101000,"Census Tract 1010, Kings County, New York",38.10,42.30,91.40,72551.00,14.10,1483.00
1400000US36047101200,36047101200,"Census Tract 1012, Kings County, New York",35.70,39.40,80.70,75749.00,10.20,1255.00
1400000US36047101400,36047101400,"Census Tract 1014, Kings County, New York",40.50,42.10,84.90,79796.00,9.40,1186.00
1400000US36047101600,36047101600,"Census Tract 1016, Kings County, New York",40.60,40.50,86.50,102328.00,10.20,1156.00
1400000US36047101800,36047101800,"Census Tract 1018, Kings County, New York",40.90,36.30,94.80,92698.00,2.90,1291.00
1400000US36047102000,36047102000,"Census Tract 1020, Kings County, New York",40.00,47.80,89.60,93656.00,14.40,1641.00
1400000US36047102200,36047102200,"Census Tract 1022, Kings County, New York",39.20,44.10,84.50,68212.00,8.10,1263.00
1400000US36047102400,36047102400,"Census Tract 1024, Kings County, New York",34.70,44.10,89.80,66162.00,13.00,1300.00
1400000US36047102600,36047102600,"Census Tract 1026, Kings County, New York",37.10,44.90,84.20,82178.00,5.80,1438.00
1400000US36047102800,36047102800,"Census Tract 1028, Kings County, New York",38.50,34.50,87.80,90972.00,12.60,1324.00
1400000US36047103400,36047103400,"Census Tract 1034, Kings County, New York",31.00,15.20,74.60,27079.00,32.30,361.00
1400000US36047105801,36047105801,"Census Tract 1058.01, Kings County, New York",41.90,23.40,77.80,40234.00,12.40,985.00
1400000US36047105804,36047105804,"Census Tract 1058.04, Kings County, New York",41.70,27.40,81.20,35580.00,19.20,629.00
1400000US36047107000,36047107000,"Census Tract 1070, Kings County, New York",34.50,47.90,86.40,71681.00,7.50,1197.00
1400000US36047107800,36047107800,"Census Tract 1078, Kings County, New York",50.90,42.00,86.60,76833.00,12.90,1140.00
1400000US36047109800,36047109800,"Census Tract 1098, Kings County, New York",31.10,26.30,81.40,57446.00,20.40,1433.00
1400000US36047110400,36047110400,"Census Tract 1104, Kings County, New York",31.70,25.80,78.40,47456.00,7.70,891.00
1400000US36047110600,36047110600,"Census Tract 1106, Kings County, New York",27.00,15.10,72.90,33964.00,18.30,535.00
1400000US36047111000,36047111000,"Census Tract 1110, Kings County, New York",32.30,17.30,58.60,32920.00,25.60,409.00
1400000US36047111600,36047111600,"Census Tract 1116, Kings County, New York",31.50,27.70,77.10,44036.00,9.60,1369.00
1400000US36047111800,36047111800,"Census Tract 1118, Kings County, New York",32.40,24.30,84.00,42472.00,23.30,1286.00
1400000US36047112000,36047112000,"Census Tract 1120, Kings County, New York",33.00,28.40,81.60,46624.00,14.40,1194.00
1400000US36047112200,36047112200,"Census Tract 1122, Kings County, New York",33.50,25.60,62.00,42752.00,7.60,1233.00
1400000US36047112400,36047112400,"Census Tract 1124, Kings County, New York",29.90,26.30,88.70,54448.00,7.90,1153.00
1400000US36047112600,36047112600,"Census Tract 1126, Kings County, New York",27.70,28.90,66.50,44903.00,19.20,1154.00
1400000US36047112800,36047112800,"Census Tract 1128, Kings County, New York",31.60,28.10,80.40,48319.00,16.80,1175.00
1400000US36047113000,36047113000,"Census Tract 1130, Kings County, New York",25.80,22.00,78.40,41341.00,16.70,1100.00
1400000US36047113200,36047113200,"Census Tract 1132, Kings County, New York",37.00,31.80,77.90,63454.00,7.80,1220.00
1400000US36047113400,36047113400,"Census Tract 1134, Kings County, New York",25.40,20.00,60.20,34421.00,21.90,658.00
1400000US36047114201,36047114201,"Census Tract 1142.01, Kings County, New York",31.90,48.10,66.90,55253.00,8.40,1147.00
1400000US36047114202,36047114202,"Census Tract 1142.02, Kings County, New York",36.10,42.40,72.10,40320.00,12.50,1079.00
1400000US36047114400,36047114400,"Census Tract 1144, Kings County, New York",25.80,23.70,70.80,31238.00,12.20,1149.00
1400000US36047114600,36047114600,"Census Tract 1146, Kings County, New York",33.30,37.70,61.00,42776.00,11.20,1186.00
1400000US36047115000,36047115000,"Census Tract 1150, Kings County, New York",31.90,26.30,64.50,49715.00,19.30,1331.00
1400000US36047115200,36047115200,"Census Tract 1152, Kings County, New York",29.20,28.20,60.70,42709.00,11.20,1102.00
1400000US36047115600,36047115600,"Census Tract 1156, Kings County, New York",26.40,25.50,63.40,31736.00,19.90,548.00
1400000US36047115800,36047115800,"Census Tract 1158, Kings County, New York",36.80,25.60,76.10,56469.00,21.00,1377.00
1400000US36047116000,36047116000,"Census Tract 1160, Kings County, New York",35.90,19.20,65.90,32429.00,7.40,735.00
1400000US36047116200,36047116200,"Census Tract 1162, Kings County, New York",34.70,29.20,86.00,63555.00,10.80,1233.00
1400000US36047116400,36047116400,"Census Tract 1164, Kings County, New York",35.30,33.40,79.70,43769.00,15.60,1220.00
1400000US36047116600,36047116600,"Census Tract 1166, Kings County, New York",25.30,26.00,85.50,36924.00,17.00,1326.00
1400000US36047116800,36047116800,"Census Tract 1168, Kings County, New York",35.20,30.80,82.80,39648.00,10.30,1201.00
1400000US36047117000,36047117000,"Census Tract 1170, Kings County, New York",30.50,37.50,64.80,43979.00,15.00,1220.00
1400000US36047117201,36047117201,"Census Tract 1172.01, Kings County, New York",34.60,42.70,60.80,61592.00,7.80,1353.00
1400000US36047117202,36047117202,"Census Tract 1172.02, Kings County, New York",34.60,40.10,76.20,63273.00,8.50,1317.00
1400000US36047117400,36047117400,"Census Tract 1174, Kings County, New York",29.60,41.90,76.60,60092.00,6.90,1458.00
1400000US36047117601,36047117601,"Census Tract 1176.01, Kings County, New York",31.20,33.70,74.50,52712.00,8.80,1362.00
1400000US36047117602,36047117602,"Census Tract 1176.02, Kings County, New York",30.60,33.70,74.30,47872.00,8.10,1180.00
1400000US36047117800,36047117800,"Census Tract 1178, Kings County, New York",35.00,37.60,65.70,58328.00,6.60,1240.00
1400000US36047118201,36047118201,"Census Tract 1182.01, Kings County, New York",27.40,37.80,73.40,47680.00,6.20,1231.00
1400000US36047118202,36047118202,"Census Tract 1182.02, Kings County, New York",33.30,39.70,76.70,58867.00,8.60,1238.00
1400000US36047118400,36047118400,"Census Tract 1184, Kings County, New York",30.40,39.60,73.90,51242.00,6.30,1251.00
1400000US36047118600,36047118600,"Census Tract 1186, Kings County, New York",30.70,38.00,72.00,51021.00,12.50,1320.00
1400000US36047118800,36047118800,"Census Tract 1188, Kings County, New York",32.40,34.00,69.30,45092.00,9.20,1136.00
1400000US36047119000,36047119000,"Census Tract 1190, Kings County, New York",25.40,33.60,69.30,37508.00,13.20,1358.00
1400000US36047119200,36047119200,"Census Tract 1192, Kings County, New York",26.90,27.80,78.60,40120.00,10.40,1343.00
1400000US36047119400,36047119400,"Census Tract 1194, Kings County, New York",28.20,32.30,76.60,50375.00,9.70,1164.00
1400000US36047119600,36047119600,"Census Tract 1196, Kings County, New York",31.20,35.80,78.60,43311.00,6.10,1170.00
1400000US36047119800,36047119800,"Census Tract 1198, Kings County, New York",29.70,21.30,74.40,44324.00,13.60,1219.00
1400000US36047120000,36047120000,"Census Tract 1200, Kings County, New York",37.80,30.40,72.00,41936.00,14.60,1224.00
1400000US36047120200,36047120200,"Census Tract 1202, Kings County, New York",33.50,49.30,74.90,61096.00,6.20,1415.00
1400000US36047120800,36047120800,"Census Tract 1208, Kings County, New York",36.40,27.70,80.10,43466.00,12.50,1075.00
1400000US36047121000,36047121000,"Census Tract 1210, Kings County, New York",29.00,21.10,74.30,27279.00,25.10,580.00
1400000US36047121400,36047121400,"Census Tract 1214, Kings County, New York",24.80,20.40,76.30,23073.00,17.40,422.00
1400000US36047122000,36047122000,"Census Tract 1220, Kings County, New York",30.30,30.50,91.40,51281.00,14.60,1139.00
1400000US36047123700,36047123700,"Census Tract 1237, Kings County, New York",14.70,58.70,65.10,44755.00,4.90,1338.00
1400000US36047150200,36047150200,"Census Tract 1502, Kings County, New York",36.50,55.70,96.00,118865.00,6.40,1753.00
1400000US36047152200,36047152200,"Census Tract 1522, Kings County, New York",40.80,45.50,87.70,119390.00,5.00,1472.00
1400000US36081000100,36081000100,"Census Tract 1, Queens County, New York",33.20,44.20,97.50,152276.00,3.20,2800.00
1400000US36081000200,36081000200,"Census Tract 2, Queens County, New York",35.40,44.30,79.10,74846.00,15.50,1408.00
1400000US36081000400,36081000400,"Census Tract 4, Queens County, New York",34.30,40.40,69.60,82157.00,9.40,1350.00
1400000US36081000600,36081000600,"Census Tract 6, Queens County, New York",30.70,48.20,71.00,76328.00,15.50,1395.00
1400000US36081000700,36081000700,"Census Tract 7, Queens County, New York",36.10,41.00,94.60,104676.00,8.50,1665.00
1400000US36081000800,36081000800,"Census Tract 8, Queens County, New York",33.40,48.80,77.20,73388.00,10.60,1399.00
1400000US36081001000,36081001000,"Census Tract 10, Queens County, New York",33.70,44.10,77.50,74728.00,12.60,1257.00
1400000US36081001200,36081001200,"Census Tract 12, Queens County, New York",37.40,59.50,78.00,92821.00,9.70,1401.00
1400000US36081001400,36081001400,"Census Tract 14, Queens County, New York",34.30,43.90,72.50,84787.00,11.80,1582.00
1400000US36081001600,36081001600,"Census Tract 16, Queens County, New York",35.60,44.00,76.70,77801.00,10.10,1327.00
1400000US36081001800,36081001800,"Census Tract 18, Queens County, New York",31.00,43.00,78.50,69330.00,10.20,1350.00
1400000US36081001900,36081001900,"Census Tract 19, Queens County, New York",36.70,45.90,88.60,131786.00,7.10,2800.00
1400000US36081002000,36081002000,"Census Tract 20, Queens County, New York",35.00,53.00,82.50,92001.00,10.60,1525.00
1400000US36081002200,36081002200,"Census Tract 22, Queens County, New York",38.80,34.70,84.80,71801.00,8.10,1169.00
1400000US36081002400,36081002400,"Census Tract 24, Queens County, New York",34.60,51.80,78.10,77876.00,11.70,1440.00
1400000US36081002500,36081002500,"Census Tract 25, Queens County, New York",38.00,19.20,58.40,32061.00,18.80,486.00
1400000US36081002600,36081002600,"Census Tract 26, Queens County, New York",33.40,51.60,85.20,92245.00,7.90,1097.00
1400000US36081002800,36081002800,"Census Tract 28, Queens County, New York",31.80,48.10,74.10,70356.00,9.80,1204.00
1400000US36081003000,36081003000,"Census Tract 30, Queens County, New York",32.00,50.90,73.10,68471.00,21.10,1228.00
1400000US36081003100,36081003100,"Census Tract 31, Queens County, New York",36.50,58.90,83.10,68660.00,7.10,1381.00
1400000US36081003200,36081003200,"Census Tract 32, Queens County, New York",34.20,51.10,78.60,75819.00,14.60,1505.00
1400000US36081003300,36081003300,"Census Tract 33, Queens County, New York",31.50,36.20,86.70,76542.00,6.80,1654.00
1400000US36081003400,36081003400,"Census Tract 34, Queens County, New York",35.10,51.20,80.30,94264.00,15.90,1405.00
1400000US36081003600,36081003600,"Census Tract 36, Queens County, New York",32.40,54.40,86.10,91597.00,6.30,1305.00
1400000US36081003800,36081003800,"Census Tract 38, Queens County, New York",30.60,34.20,64.00,64656.00,17.70,1237.00
1400000US36081003900,36081003900,"Census Tract 39, Queens County, New York",35.80,37.40,73.90,54114.00,18.70,1278.00
1400000US36081004001,36081004001,"Census Tract 40.01, Queens County, New York",34.20,46.60,69.40,69545.00,8.70,1222.00
1400000US36081004002,36081004002,"Census Tract 40.02, Queens County, New York",32.30,61.40,73.00,65544.00,10.50,1286.00
1400000US36081004200,36081004200,"Census Tract 42, Queens County, New York",30.90,48.30,76.50,72939.00,15.20,1254.00
1400000US36081004300,36081004300,"Census Tract 43, Queens County, New York",32.70,19.50,73.20,29187.00,28.30,515.00
1400000US36081004401,36081004401,"Census Tract 44.01, Queens County, New York",33.80,54.10,68.00,61454.00,9.70,1243.00
1400000US36081004500,36081004500,"Census Tract 45, Queens County, New York",46.50,39.30,87.30,83213.00,6.30,1388.00
1400000US36081004700,36081004700,"Census Tract 47, Queens County, New York",33.00,37.30,70.30,40043.00,25.00,603.00
1400000US36081005100,36081005100,"Census Tract 51, Queens County, New York",32.10,40.90,81.10,60044.00,16.00,1271.00
1400000US36081005200,36081005200,"Census Tract 52, Queens County, New York",30.60,46.60,73.00,70556.00,6.10,1423.00
1400000US36081005300,36081005300,"Census Tract 53, Queens County, New York",37.40,38.60,93.90,69305.00,9.70,1418.00
1400000US36081005400,36081005400,"Census Tract 54, Queens County, New York",39.00,50.30,78.10,73181.00,11.80,1401.00
1400000US36081005500,36081005500,"Census Tract 55, Queens County, New York",35.20,52.80,70.80,75286.00,8.80,1337.00
1400000US36081005700,36081005700,"Census Tract 57, Queens County, New York",35.30,39.40,81.10,75245.00,10.00,1432.00
1400000US36081005800,36081005800,"Census Tract 58, Queens County, New York",40.60,46.10,86.50,81681.00,8.40,1278.00
1400000US36081005900,36081005900,"Census Tract 59, Queens County, New York",33.60,36.60,84.40,87120.00,6.90,1640.00
1400000US36081006100,36081006100,"Census Tract 61, Queens County, New York",33.80,31.90,88.00,83044.00,9.30,1437.00
1400000US36081006201,36081006201,"Census Tract 62.01, Queens County, New York",47.40,50.80,85.10,79671.00,11.00,1528.00
1400000US36081006202,36081006202,"Census Tract 62.02, Queens County, New York",37.60,42.80,85.60,74928.00,11.00,1417.00
1400000US36081006300,36081006300,"Census Tract 63, Queens County, New York",33.50,30.20,86.00,69457.00,7.40,1394.00
1400000US36081006501,36081006501,"Census Tract 65.01, Queens County, New York",31.70,33.20,90.50,68661.00,3.30,1564.00
1400000US36081006502,36081006502,"Census Tract 65.02, Queens County, New York",33.00,39.10,88.30,78969.00,9.60,1561.00
1400000US36081006900,36081006900,"Census Tract 69, Queens County, New York",35.80,41.70,79.90,66291.00,15.40,1499.00
1400000US36081007100,36081007100,"Census Tract 71, Queens County, New York",31.30,39.30,84.20,78058.00,5.40,1587.00
1400000US36081007300,36081007300,"Census Tract 73, Queens County, New York",35.60,45.70,83.50,79769.00,9.40,1652.00
1400000US36081007500,36081007500,"Census Tract 75, Queens County, New York",39.00,37.00,86.70,69170.00,8.00,1328.00
1400000US36081007700,36081007700,"Census Tract 77, Queens County, New York",31.60,30.90,85.90,83671.00,5.30,1727.00
1400000US36081007900,36081007900,"Census Tract 79, Queens County, New York",31.60,39.00,67.40,55363.00,5.40,1481.00
1400000US36081008100,36081008100,"Census Tract 81, Queens County, New York",30.50,36.40,76.40,80192.00,9.50,1673.00
1400000US36081008300,36081008300,"Census Tract 83, Queens County, New York",31.90,46.00,81.90,67072.00,6.30,1423.00
1400000US36081008500,36081008500,"Census Tract 85, Queens County, New York",30.70,54.00,69.90,48515.00,12.70,1388.00
1400000US36081008600,36081008600,"Census Tract 86, Queens County, New York",42.30,47.00,79.50,102030.00,18.10,1234.00
1400000US36081008700,36081008700,"Census Tract 87, Queens County, New York",27.80,19.40,62.60,33180.00,26.70,593.00
1400000US36081008800,36081008800,"Census Tract 88, Queens County, New York",33.50,53.30,79.80,91940.00,10.10,1427.00
1400000US36081009100,36081009100,"Census Tract 91, Queens County, New York",36.50,39.00,83.70,74833.00,7.80,1498.00
1400000US36081009400,36081009400,"Census Tract 94, Queens County, New York",38.20,43.30,71.40,66638.00,12.20,1360.00
1400000US36081009500,36081009500,"Census Tract 95, Queens County, New York",35.60,42.00,85.20,81610.00,7.80,1671.00
1400000US36081009600,36081009600,"Census Tract 96, Queens County, New York",32.60,50.20,69.90,71316.00,8.60,1396.00
1400000US36081009700,36081009700,"Census Tract 97, Queens County, New York",35.30,43.50,86.00,102185.00,8.10,1665.00
1400000US36081009800,36081009800,"Census Tract 98, Queens County, New York",38.40,54.50,77.20,77673.00,17.00,1292.00
